2019-11-18 20:03:30.545 [main] INFO  games.Slot - У Вас 2770$, ставка - 10$
2019-11-18 20:03:30.545 [main] INFO  games.Slot - Крутим барабаны! Розыгриш принес следующие результаты:
2019-11-18 20:03:30.546 [main] INFO  games.Slot - первый барабан - 2 второй - 5 третий - 6
2019-11-18 20:03:30.546 [main] INFO  games.Slot - Проигрыш 10$, Ваш капитал теперь составляет: 2760$
2019-11-18 20:03:30.546 [main] INFO  games.Slot - У Вас 2760$, ставка - 10$
2019-11-18 20:03:30.546 [main] INFO  games.Slot - Крутим барабаны! Розыгриш принес следующие результаты:
2019-11-18 20:03:30.547 [main] INFO  games.Slot - первый барабан - 3 второй - 0 третий - 3
2019-11-18 20:03:30.547 [main] INFO  games.Slot - Проигрыш 10$, Ваш капитал теперь составляет: 2750$
2019-11-18 20:03:30.547 [main] INFO  games.Slot - У Вас 2750$, ставка - 10$
2019-11-18 20:03:30.547 [main] INFO  games.Slot - Крутим барабаны! Розыгриш принес следующие результаты:
2019-11-18 20:03:30.548 [main] INFO  games.Slot - первый барабан - 0 второй - 3 третий - 1
2019-11-18 20:03:30.548 [main] INFO  games.Slot - Проигрыш 10$, Ваш капитал теперь составляет: 2740$
2019-11-18 20:03:30.548 [main] INFO  games.Slot - У Вас 2740$, ставка - 10$
2019-11-18 20:03:30.551 [main] INFO  games.Slot - Крутим барабаны! Розыгриш принес следующие результаты:
2019-11-18 20:03:30.551 [main] INFO  games.Slot - первый барабан - 4 второй - 2 третий - 4
2019-11-18 20:03:30.551 [main] INFO  games.Slot - Проигрыш 10$, Ваш капитал теперь составляет: 2730$
2019-11-18 20:03:30.552 [main] INFO  games.Slot - У Вас 2730$, ставка - 10$
2019-11-18 20:03:30.552 [main] INFO  games.Slot - Крутим барабаны! Розыгриш принес следующие результаты:
2019-11-18 20:03:30.552 [main] INFO  games.Slot - первый барабан - 6 второй - 4 третий - 1
2019-11-18 20:03:30.552 [main] INFO  games.Slot - Проигрыш 10$, Ваш капитал теперь составляет: 2720$
2019-11-18 20:03:30.553 [main] INFO  games.Slot - У Вас 2720$, ставка - 10$
2019-11-18 20:03:30.553 [main] INFO  games.Slot - Крутим барабаны! Розыгриш принес следующие результаты:
2019-11-18 20:03:30.553 [main] INFO  games.Slot - первый барабан - 6 второй - 5 третий - 0
2019-11-18 20:03:30.553 [main] INFO  games.Slot - Проигрыш 10$, Ваш капитал теперь составляет: 2710$
2019-11-18 20:03:30.554 [main] INFO  games.Slot - У Вас 2710$, ставка - 10$
2019-11-18 20:03:30.554 [main] INFO  games.Slot - Крутим барабаны! Розыгриш принес следующие результаты:
2019-11-18 20:03:30.554 [main] INFO  games.Slot - первый барабан - 2 второй - 4 третий - 1
2019-11-18 20:03:30.554 [main] INFO  games.Slot - Проигрыш 10$, Ваш капитал теперь составляет: 2700$
2019-11-18 20:03:30.555 [main] INFO  games.Slot - У Вас 2700$, ставка - 10$
2019-11-18 20:03:30.555 [main] INFO  games.Slot - Крутим барабаны! Розыгриш принес следующие результаты:
2019-11-18 20:03:30.555 [main] INFO  games.Slot - первый барабан - 6 второй - 3 третий - 5
